timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659015686000,97,GET TOKEN-8,200,OK,Thread Group 1-293,text,true,,90617,367,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,93,0,39
1659015686000,87,GET TOKEN-9,200,OK,Thread Group 1-293,text,true,,91004,363,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,69,0,38
1659015686009,79,GET TOKEN-10,200,OK,Thread Group 1-293,text,true,,5242,367,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,79,0,30
1659015686025,63,GET TOKEN-11,200,OK,Thread Group 1-293,text,true,,74440,372,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,62,0,0
1659015686026,4,GET TOKEN-12,200,OK,Thread Group 1-293,text,true,,1518,397,289,289,http://localhost/static/js/sb-admin.min.js,4,0,0
1659015686031,2,GET TOKEN-13,200,OK,Thread Group 1-293,text,true,,1389,387,289,289,http://localhost/dist/app.min.js,2,0,0
1659015686033,3,GET TOKEN-14,200,OK,Thread Group 1-293,text,true,,909,399,289,289,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015654956,31280,GET TOKEN,200,OK,Thread Group 1-294,text,false,"The operation lasted too long: It took 31,280 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894673,5989,289,289,http://localhost/login,31030,0,0
1659015654956,31031,GET TOKEN-0,200,OK,Thread Group 1-294,text,true,,59931,325,289,289,http://localhost/login,31030,0,0
1659015685986,13,GET TOKEN-1,200,OK,Thread Group 1-294,bin,true,,110571,390,289,289,http://localhost/static/favicon.ico,9,0,1
1659015685986,107,GET TOKEN-2,200,OK,Thread Group 1-294,text,true,,85086,381,289,289,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,106,0,53
1659015685986,149,GET TOKEN-3,200,OK,Thread Group 1-294,text,true,,186579,770,289,289,http://localhost/dist/style.min.css,10,0,0
1659015685986,18,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,10,0,0
1659015686005,130,GET TOKEN-1,200,OK,ResDownload-Thread-29,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,130,0,64
1659015685986,179,GET TOKEN-4,200,OK,Thread Group 1-294,text,true,,11624,369,289,289,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,179,0,53
1659015685986,83,GET TOKEN-5,200,OK,Thread Group 1-294,text,true,,17506,374,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,82,0,40
1659015685986,180,GET TOKEN-6,200,OK,Thread Group 1-294,text,true,,72854,350,289,289,https://code.jquery.com/jquery-3.6.0.slim.min.js,149,0,83
1659015685999,93,GET TOKEN-7,200,OK,Thread Group 1-294,text,true,,85411,378,289,289,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,89,0,40
1659015686069,146,GET TOKEN-8,200,OK,Thread Group 1-294,text,true,,90617,367,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,145,0,96
1659015686092,124,GET TOKEN-9,200,OK,Thread Group 1-294,text,true,,91004,363,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,122,0,74
1659015686093,143,GET TOKEN-10,200,OK,Thread Group 1-294,text,true,,5242,367,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,143,0,103
1659015686136,99,GET TOKEN-11,200,OK,Thread Group 1-294,text,true,,74432,372,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,95,0,60
1659015686165,10,GET TOKEN-12,200,OK,Thread Group 1-294,text,true,,1518,397,289,289,http://localhost/static/js/sb-admin.min.js,10,0,2
1659015686167,6,GET TOKEN-13,200,OK,Thread Group 1-294,text,true,,1389,387,289,289,http://localhost/dist/app.min.js,6,0,1
1659015686173,3,GET TOKEN-14,200,OK,Thread Group 1-294,text,true,,909,399,289,289,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015655018,31311,GET TOKEN,200,OK,Thread Group 1-295,text,false,"The operation lasted too long: It took 31,311 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894681,5989,289,289,http://localhost/login,31116,0,1
1659015655018,31118,GET TOKEN-0,200,OK,Thread Group 1-295,text,true,,59950,325,289,289,http://localhost/login,31116,0,1
1659015686136,14,GET TOKEN-1,200,OK,Thread Group 1-295,bin,true,,110571,390,289,289,http://localhost/static/favicon.ico,6,0,0
1659015686136,100,GET TOKEN-2,200,OK,Thread Group 1-295,text,true,,85095,381,289,289,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,96,0,60
1659015686136,100,GET TOKEN-3,200,OK,Thread Group 1-295,text,true,,186579,770,289,289,http://localhost/dist/style.min.css,6,0,0
1659015686136,17,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,6,0,0
1659015686154,82,GET TOKEN-1,200,OK,ResDownload-Thread-6,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,82,0,63
1659015686136,117,GET TOKEN-4,200,OK,Thread Group 1-295,text,true,,11624,369,289,289,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,101,0,80
1659015686136,119,GET TOKEN-5,200,OK,Thread Group 1-295,text,true,,17500,374,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,119,0,80
1659015686136,165,GET TOKEN-6,200,OK,Thread Group 1-295,text,true,,72830,350,289,289,https://code.jquery.com/jquery-3.6.0.slim.min.js,120,0,100
1659015686151,104,GET TOKEN-7,200,OK,Thread Group 1-295,text,true,,85417,378,289,289,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,103,0,66
1659015686237,75,GET TOKEN-8,200,OK,Thread Group 1-295,text,true,,90619,367,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,71,0,45
1659015686237,88,GET TOKEN-9,200,OK,Thread Group 1-295,text,true,,91004,363,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,73,0,45
1659015686254,75,GET TOKEN-10,200,OK,Thread Group 1-295,text,true,,5242,367,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,74,0,48
1659015686255,37,GET TOKEN-11,200,OK,Thread Group 1-295,text,true,,74434,372,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,36,0,0
1659015686256,8,GET TOKEN-12,200,OK,Thread Group 1-295,text,true,,1518,397,289,289,http://localhost/static/js/sb-admin.min.js,8,0,0
1659015686265,5,GET TOKEN-13,200,OK,Thread Group 1-295,text,true,,1389,387,289,289,http://localhost/dist/app.min.js,5,0,0
1659015686271,8,GET TOKEN-14,200,OK,Thread Group 1-295,text,true,,909,399,289,289,http://localhost/dist/accountSwitcher.min.js,8,0,0
1659015655086,31317,GET TOKEN,200,OK,Thread Group 1-296,text,false,"The operation lasted too long: It took 31,317 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894678,5989,289,289,http://localhost/login,31109,0,1
1659015655086,31110,GET TOKEN-0,200,OK,Thread Group 1-296,text,true,,59924,325,289,289,http://localhost/login,31109,0,1
1659015686196,16,GET TOKEN-1,200,OK,Thread Group 1-296,bin,true,,110571,390,289,289,http://localhost/static/favicon.ico,9,0,0
1659015686196,95,GET TOKEN-2,200,OK,Thread Group 1-296,text,true,,85090,381,289,289,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,86,0,58
1659015686196,105,GET TOKEN-3,200,OK,Thread Group 1-296,text,true,,186579,770,289,289,http://localhost/dist/style.min.css,5,0,0
1659015686196,15,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,5,0,0
1659015686212,89,GET TOKEN-1,200,OK,ResDownload-Thread-17,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,89,0,56
1659015686196,105,GET TOKEN-4,200,OK,Thread Group 1-296,text,true,,11624,369,289,289,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,96,0,58
1659015686196,95,GET TOKEN-5,200,OK,Thread Group 1-296,text,true,,17504,374,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,95,0,58
1659015686196,132,GET TOKEN-6,200,OK,Thread Group 1-296,text,true,,72854,350,289,289,https://code.jquery.com/jquery-3.6.0.slim.min.js,108,0,85
1659015686212,92,GET TOKEN-7,200,OK,Thread Group 1-296,text,true,,85413,378,289,289,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,90,0,56
1659015686291,101,GET TOKEN-8,200,OK,Thread Group 1-296,text,true,,90623,367,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,89,0,38
1659015686291,80,GET TOKEN-9,200,OK,Thread Group 1-296,text,true,,91004,363,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,76,0,38
1659015686301,102,GET TOKEN-10,200,OK,Thread Group 1-296,text,true,,5242,367,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,101,0,67
1659015686301,102,GET TOKEN-11,200,OK,Thread Group 1-296,text,true,,74434,372,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,101,0,51
1659015686304,6,GET TOKEN-12,200,OK,Thread Group 1-296,text,true,,1518,397,289,289,http://localhost/static/js/sb-admin.min.js,6,0,0
1659015686310,5,GET TOKEN-13,200,OK,Thread Group 1-296,text,true,,1389,387,289,289,http://localhost/dist/app.min.js,5,0,0
1659015686315,10,GET TOKEN-14,200,OK,Thread Group 1-296,text,true,,909,399,289,289,http://localhost/dist/accountSwitcher.min.js,10,0,0
1659015654696,31739,LOGIN,302,Found,Thread Group 1-117,text,false,"The operation lasted too long: It took 31,739 milliseconds, but should not have lasted longer than 30,000 milliseconds.",1216,646,289,289,http://localhost/login,31739,0,0
1659015655144,31346,GET TOKEN,200,OK,Thread Group 1-297,text,false,"The operation lasted too long: It took 31,346 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894668,5989,289,289,http://localhost/login,31119,0,1
1659015655144,31121,GET TOKEN-0,200,OK,Thread Group 1-297,text,true,,59946,325,289,289,http://localhost/login,31119,0,1
1659015686265,16,GET TOKEN-1,200,OK,Thread Group 1-297,bin,true,,110571,390,289,289,http://localhost/static/favicon.ico,8,0,0
1659015686265,86,GET TOKEN-2,200,OK,Thread Group 1-297,text,true,,85084,381,289,289,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,76,0,46
1659015686265,102,GET TOKEN-3,200,OK,Thread Group 1-297,text,true,,186579,770,289,289,http://localhost/dist/style.min.css,10,0,0
1659015686265,26,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,10,0,0
1659015686292,75,GET TOKEN-1,200,OK,ResDownload-Thread-5,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,75,0,37
1659015686265,86,GET TOKEN-4,200,OK,Thread Group 1-297,text,true,,11624,369,289,289,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,86,0,48
1659015686265,86,GET TOKEN-5,200,OK,Thread Group 1-297,text,true,,17500,374,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,86,0,47
1659015686265,185,GET TOKEN-6,200,OK,Thread Group 1-297,text,true,,72830,350,289,289,https://code.jquery.com/jquery-3.6.0.slim.min.js,127,0,86
1659015686281,99,GET TOKEN-7,200,OK,Thread Group 1-297,text,true,,85413,378,289,289,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,86,0,48
1659015686351,139,GET TOKEN-8,200,OK,Thread Group 1-297,text,true,,90623,367,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,110,0,69
1659015686351,139,GET TOKEN-9,200,OK,Thread Group 1-297,text,true,,91004,363,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,129,0,69
1659015686351,100,GET TOKEN-10,200,OK,Thread Group 1-297,text,true,,5242,367,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,100,0,69
1659015686368,93,GET TOKEN-11,200,OK,Thread Group 1-297,text,true,,74436,372,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,82,0,52
1659015686380,6,GET TOKEN-12,200,OK,Thread Group 1-297,text,true,,1518,397,289,289,http://localhost/static/js/sb-admin.min.js,6,0,1
1659015686387,3,GET TOKEN-13,200,OK,Thread Group 1-297,text,true,,1389,387,289,289,http://localhost/dist/app.min.js,3,0,0
1659015686391,6,GET TOKEN-14,200,OK,Thread Group 1-297,text,true,,909,399,289,289,http://localhost/dist/accountSwitcher.min.js,6,0,0
1659015655178,31449,PROFILE,200,OK,Thread Group 1-32,text,false,"The operation lasted too long: It took 31,449 milliseconds, but should not have lasted longer than 30,000 milliseconds.",71027,7441,289,289,http://localhost/me,31270,0,0
1659015655178,31272,PROFILE-0,200,OK,Thread Group 1-32,text,true,,62518,837,289,289,http://localhost/me,31270,0,0
1659015686450,9,PROFILE-1,304,Not Modified,Thread Group 1-32,,true,,182,539,289,289,http://localhost/static/favicon.ico,0,0,0
1659015686450,40,PROFILE-2,304,Not Modified,Thread Group 1-32,,true,,1021,510,289,289,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,0,0,0
1659015686450,5,PROFILE-3,304,Not Modified,Thread Group 1-32,,true,,182,539,289,289,http://localhost/dist/style.min.css,0,0,0
1659015686450,40,PROFILE-4,304,Not Modified,Thread Group 1-32,,true,,636,516,289,289,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,0,0,0
1659015686450,40,PROFILE-5,304,Not Modified,Thread Group 1-32,,true,,1172,472,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,0,0,0
1659015686450,147,PROFILE-6,304,Not Modified,Thread Group 1-32,,true,,331,480,289,289,https://code.jquery.com/jquery-3.6.0.slim.min.js,0,0,118
1659015686456,112,PROFILE-7,304,Not Modified,Thread Group 1-32,,true,,1163,477,289,289,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,0,0,76
1659015686459,138,PROFILE-8,304,Not Modified,Thread Group 1-32,,true,,1018,497,289,289,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,0,0,75
1659015686491,136,PROFILE-9,304,Not Modified,Thread Group 1-32,,true,,637,511,289,289,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,0,0,78
1659015686491,136,PROFILE-10,304,Not Modified,Thread Group 1-32,,true,,636,514,289,289,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,0,0,79
1659015686491,106,PROFILE-11,304,Not Modified,Thread Group 1-32,,true,,1171,471,289,289,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,0,0,78
1659015686569,6,PROFILE-12,304,Not Modified,Thread Group 1-32,,true,,180,544,289,289,http://localhost/static/js/sb-admin.min.js,0,0,0
1659015686575,4,PROFILE-13,304,Not Modified,Thread Group 1-32,,true,,180,534,289,289,http://localhost/dist/app.min.js,0,0,0
1659015638475,48132,Test,,"Number of samples in transaction : 3, number of failing samples : 1",Thread Group 1-32,,false,,966951,14085,289,289,null,47728,38,0
1659015654873,31766,LOGIN,302,Found,Thread Group 1-119,text,false,"The operation lasted too long: It took 31,766 milliseconds, but should not have lasted longer than 30,000 milliseconds.",1216,659,289,289,http://localhost/login,31766,0,0
1659015655206,31549,GET TOKEN,200,OK,Thread Group 1-298,text,false,"The operation lasted too long: It took 31,549 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894694,5989,288,288,http://localhost/login,31285,0,0
1659015655206,31291,GET TOKEN-0,200,OK,Thread Group 1-298,text,true,,59955,325,288,288,http://localhost/login,31285,0,0
1659015686497,24,GET TOKEN-1,200,OK,Thread Group 1-298,bin,true,,110571,390,288,288,http://localhost/static/favicon.ico,6,0,0
1659015686497,130,GET TOKEN-2,200,OK,Thread Group 1-298,text,true,,85094,381,288,288,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,100,0,72
1659015686497,100,GET TOKEN-3,200,OK,Thread Group 1-298,text,true,,186579,770,288,288,http://localhost/dist/style.min.css,7,0,0
1659015686497,25,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,7,0,0
1659015686522,75,GET TOKEN-1,200,OK,ResDownload-Thread-5,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,75,0,48
1659015686497,100,GET TOKEN-4,200,OK,Thread Group 1-298,text,true,,11624,369,288,288,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,100,0,72
1659015686497,100,GET TOKEN-5,200,OK,Thread Group 1-298,text,true,,17502,374,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,100,0,72
1659015686497,209,GET TOKEN-6,200,OK,Thread Group 1-298,text,true,,72830,350,288,288,https://code.jquery.com/jquery-3.6.0.slim.min.js,149,0,100
1659015686521,118,GET TOKEN-7,200,OK,Thread Group 1-298,text,true,,85409,378,288,288,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,106,0,49
1659015686596,135,GET TOKEN-8,200,OK,Thread Group 1-298,text,true,,90632,367,288,288,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,119,0,89
1659015686596,135,GET TOKEN-9,200,OK,Thread Group 1-298,text,true,,91004,363,288,288,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,119,0,89
1659015686596,136,GET TOKEN-10,200,OK,Thread Group 1-298,text,true,,5242,367,288,288,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,135,0,89
1659015686627,127,GET TOKEN-11,200,OK,Thread Group 1-298,text,true,,74436,372,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,115,0,79
1659015686638,8,GET TOKEN-12,200,OK,Thread Group 1-298,text,true,,1518,397,288,288,http://localhost/static/js/sb-admin.min.js,8,0,0
1659015686646,5,GET TOKEN-13,200,OK,Thread Group 1-298,text,true,,1389,387,288,288,http://localhost/dist/app.min.js,5,0,0
1659015686651,3,GET TOKEN-14,200,OK,Thread Group 1-298,text,true,,909,399,288,288,http://localhost/dist/accountSwitcher.min.js,3,0,0
1659015655333,31595,GET TOKEN,200,OK,Thread Group 1-300,text,false,"The operation lasted too long: It took 31,595 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894667,5989,288,288,http://localhost/login,31344,0,0
1659015655333,31345,GET TOKEN-0,200,OK,Thread Group 1-300,text,true,,59941,325,288,288,http://localhost/login,31344,0,0
1659015686677,21,GET TOKEN-1,200,OK,Thread Group 1-300,bin,true,,110571,390,288,288,http://localhost/static/favicon.ico,11,0,0
1659015686677,96,GET TOKEN-2,200,OK,Thread Group 1-300,text,true,,85086,381,288,288,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,94,0,55
1659015686677,134,GET TOKEN-3,200,OK,Thread Group 1-300,text,true,,186579,770,288,288,http://localhost/dist/style.min.css,6,0,0
1659015686677,20,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,6,0,0
1659015686698,113,GET TOKEN-1,200,OK,ResDownload-Thread-16,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,113,0,57
1659015686677,124,GET TOKEN-4,200,OK,Thread Group 1-300,text,true,,11624,369,288,288,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,96,0,55
1659015686677,124,GET TOKEN-5,200,OK,Thread Group 1-300,text,true,,17508,374,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,124,0,55
1659015686677,206,GET TOKEN-6,200,OK,Thread Group 1-300,text,true,,72830,350,288,288,https://code.jquery.com/jquery-3.6.0.slim.min.js,134,0,77
1659015686698,113,GET TOKEN-7,200,OK,Thread Group 1-300,text,true,,85415,378,288,288,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,103,0,45
1659015686773,146,GET TOKEN-8,200,OK,Thread Group 1-300,text,true,,90623,367,288,288,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,141,0,111
1659015686801,116,GET TOKEN-9,200,OK,Thread Group 1-300,text,true,,91004,363,288,288,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,110,0,84
1659015686801,127,GET TOKEN-10,200,OK,Thread Group 1-300,text,true,,5242,367,288,288,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,127,0,84
1659015686812,107,GET TOKEN-11,200,OK,Thread Group 1-300,text,true,,74428,372,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,104,0,72
1659015686812,6,GET TOKEN-12,200,OK,Thread Group 1-300,text,true,,1518,397,288,288,http://localhost/static/js/sb-admin.min.js,6,0,0
1659015686818,8,GET TOKEN-13,200,OK,Thread Group 1-300,text,true,,1389,387,288,288,http://localhost/dist/app.min.js,8,0,1
1659015686826,6,GET TOKEN-14,200,OK,Thread Group 1-300,text,true,,909,399,288,288,http://localhost/dist/accountSwitcher.min.js,6,0,0
1659015655269,31669,GET TOKEN,200,OK,Thread Group 1-299,text,false,"The operation lasted too long: It took 31,669 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894692,5989,288,288,http://localhost/login,31433,0,0
1659015655269,31442,GET TOKEN-0,200,OK,Thread Group 1-299,text,true,,59939,325,288,288,http://localhost/login,31433,0,0
1659015686710,17,GET TOKEN-1,200,OK,Thread Group 1-299,bin,true,,110571,390,288,288,http://localhost/static/favicon.ico,11,0,0
1659015686710,147,GET TOKEN-2,200,OK,Thread Group 1-299,text,true,,85093,381,288,288,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,140,0,62
1659015686710,173,GET TOKEN-3,200,OK,Thread Group 1-299,text,true,,186579,770,288,288,http://localhost/dist/style.min.css,13,0,1
1659015686710,26,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,13,0,1
1659015686736,147,GET TOKEN-1,200,OK,ResDownload-Thread-18,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,147,0,115
1659015686710,147,GET TOKEN-4,200,OK,Thread Group 1-299,text,true,,11624,369,288,288,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,147,0,62
1659015686710,140,GET TOKEN-5,200,OK,Thread Group 1-299,text,true,,17500,374,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,140,0,62
1659015686710,207,GET TOKEN-6,200,OK,Thread Group 1-299,text,true,,72854,350,288,288,https://code.jquery.com/jquery-3.6.0.slim.min.js,172,0,140
1659015686727,133,GET TOKEN-7,200,OK,Thread Group 1-299,text,true,,85415,378,288,288,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,133,0,85
1659015686850,88,GET TOKEN-8,200,OK,Thread Group 1-299,text,true,,90619,367,288,288,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,81,0,61
1659015686857,81,GET TOKEN-9,200,OK,Thread Group 1-299,text,true,,91004,363,288,288,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,76,0,54
1659015686858,74,GET TOKEN-10,200,OK,Thread Group 1-299,text,true,,5242,367,288,288,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,73,0,53
1659015686860,25,GET TOKEN-11,200,OK,Thread Group 1-299,text,true,,74436,372,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js,22,0,0
1659015686883,7,GET TOKEN-12,200,OK,Thread Group 1-299,text,true,,1518,397,288,288,http://localhost/static/js/sb-admin.min.js,7,0,1
1659015686885,9,GET TOKEN-13,200,OK,Thread Group 1-299,text,true,,1389,387,288,288,http://localhost/dist/app.min.js,9,0,0
1659015686891,6,GET TOKEN-14,200,OK,Thread Group 1-299,text,true,,909,399,288,288,http://localhost/dist/accountSwitcher.min.js,6,0,0
1659015655397,31615,GET TOKEN,200,OK,Thread Group 1-301,text,false,"The operation lasted too long: It took 31,615 milliseconds, but should not have lasted longer than 30,000 milliseconds.",894682,5989,288,288,http://localhost/login,31369,0,1
1659015655397,31370,GET TOKEN-0,200,OK,Thread Group 1-301,text,true,,59952,325,288,288,http://localhost/login,31369,0,1
1659015686766,21,GET TOKEN-1,200,OK,Thread Group 1-301,bin,true,,110571,390,288,288,http://localhost/static/favicon.ico,12,0,0
1659015686766,126,GET TOKEN-2,200,OK,Thread Group 1-301,text,true,,85095,381,288,288,https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.0.0-beta3/css/all.min.css,118,0,94
1659015686766,145,GET TOKEN-3,200,OK,Thread Group 1-301,text,true,,186579,770,288,288,http://localhost/dist/style.min.css,17,0,1
1659015686766,28,GET TOKEN-0,200,OK,,text,true,,182430,390,0,0,http://localhost/dist/style.min.css,17,0,1
1659015686795,116,GET TOKEN-1,200,OK,ResDownload-Thread-29,text,true,,4149,380,0,0,https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&display=swap,115,0,90
1659015686766,126,GET TOKEN-4,200,OK,Thread Group 1-301,text,true,,11624,369,288,288,https://cdn.datatables.net/1.12.1/css/dataTables.bootstrap4.min.css,126,0,93
1659015686766,123,GET TOKEN-5,200,OK,Thread Group 1-301,text,true,,17498,374,288,288,https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css,123,0,94
1659015686767,188,GET TOKEN-6,200,OK,Thread Group 1-301,text,true,,72830,350,288,288,https://code.jquery.com/jquery-3.6.0.slim.min.js,143,0,116
1659015686787,141,GET TOKEN-7,200,OK,Thread Group 1-301,text,true,,85413,378,288,288,https://cdn.jsdelivr.net/npm/bootstrap@4.5.3/dist/js/bootstrap.bundle.min.js,131,0,97
1659015686889,68,GET TOKEN-8,200,OK,Thread Group 1-301,text,true,,90628,367,288,288,https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js,67,0,40
1659015686892,120,GET TOKEN-9,200,OK,Thread Group 1-301,text,true,,91004,363,288,288,https://cdn.datatables.net/1.12.1/js/jquery.dataTables.min.js,117,0,64
1659015686892,85,GET TOKEN-10,200,OK,Thread Group 1-301,text,true,,5242,367,288,288,https://cdn.datatables.net/1.12.1/js/dataTables.bootstrap4.min.js,85,0,50
